Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Sobrado para comprar com 209 m², 3 quartos, 4 banheiros, 4 vagas em
Jardim Atlântico, Goiânia",R$ 1.410.000,Jardim Atlântico,Goiânia,Rua da Pescada,209 m²,3,4,4,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-varanda-jardim-atlantico-goiania-209m2-id-2842875419/?source=ranking%2Crp
"Apartamento para comprar com 152 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 797.000,Setor Bueno,Goiânia,Avenida C235,152 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-152m2-id-2863437771/?source=ranking%2Crp
"Flat para comprar com 60 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 628.000,Setor Bueno,Goiânia,Avenida T 9,60 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-com-academia-setor-bueno-goiania-60m2-id-2826977818/?source=ranking%2Crp
"Apartamento para comprar com 59 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 570.000,Setor Bueno,Goiânia,Rua T 28,59 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-59m2-id-2852975414/?source=ranking%2Crp
"Apartamento para comprar com 156 m², 3 quartos, 5 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.399.990,Setor Bueno,Goiânia,Rua T 27,156 m²,3,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-156m2-id-2687875350/?source=ranking%2Crp
"Apartamento para comprar com 74 m², 3 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 406.385,Vila Rosa,Goiânia,Alameda Aliança,74 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-rosa-goiania-74m2-id-2761716842/?source=ranking%2Crp
"Apartamento para comprar com 99 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Eldorado Expansão, Goiânia",R$ 780.000,Residencial Eldorado Expansão,Goiânia,Avenida Circular,99 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-residencial-eldorado-expansao-goiania-99m2-id-2756334864/?source=ranking%2Crp
"Apartamento para comprar com 41 m², 1 quarto, 1 banheiro, 1 vaga em
Jardim América, Goiânia",R$ 473.500,Jardim América,Goiânia,Rua C236,41 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-jardim-america-goiania-41m2-id-2850366251/?source=ranking%2Crp
"Apartamento para comprar com 60 m², 2 quartos, 3 banheiros, 1 vaga em
Jardim Europa, Goiânia",R$ 550.000,Jardim Europa,Goiânia,Rua Puccini,60 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jardim-europa-goiania-60m2-id-2857533671/?source=ranking%2Crp
"Apartamento para comprar com 106 m², 3 quartos, 4 banheiros, 2 vagas em
Vila São João, Goiânia",R$ 999.000,Vila São João,Goiânia,N/A,106 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-sao-joao-goiania-106m2-id-2864005573/?source=ranking%2Crp
"Flat para comprar com 43 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 441.797,Setor Bueno,Goiânia,Rua T 37,43 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-setor-bueno-goiania-43m2-id-2821560427/?source=ranking%2Crp
"Apartamento para comprar com 115 m², 3 quartos, 5 banheiros, 2 vagas em
Jardim Goiás, Goiânia",R$ 945.000,Jardim Goiás,Goiânia,Rua 14,115 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-jardim-goias-goiania-115m2-id-2746862183/?source=ranking%2Crp
"Apartamento para comprar com 84 m², 3 quartos, 2 banheiros em
Setor Bueno, Goiânia",R$ 685.000,Setor Bueno,Goiânia,Rua T 36,84 m²,3,2,N/A,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-84m2-id-2862514853/?source=ranking%2Crp
"Lote/Terreno para comprar com 200 m² em
Setor Estrela Dalva, Goiânia",R$ 150.000,Setor Estrela Dalva,Goiânia,Rua Pinheiros,200 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-estrela-dalva-goiania-200m2-id-2831689751/?source=ranking%2Crp
"Apartamento para comprar com 47 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 470.000,Setor Bueno,Goiânia,Avenida T 8,47 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-bueno-goiania-47m2-id-2862435264/?source=ranking%2Crp
"Apartamento para comprar com 90 m², 2 quartos, 3 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.365.000,Setor Marista,Goiânia,Rua 135,90 m²,2,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-90m2-id-2828812135/?source=ranking%2Crp
"Apartamento para comprar com 42 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 525.000,Setor Bueno,Goiânia,Rua T 37,42 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-armario-embutido-setor-bueno-goiania-42m2-id-2851887729/?source=ranking%2Crp
"Casa para comprar com 139 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Maria Lourença, Goiânia",R$ 630.000,Residencial Maria Lourença,Goiânia,Rua Pero Vaz de Caminha,139 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-interfone-residencial-maria-lourenca-goiania-139m2-id-2834828831/?source=ranking%2Crp
"Casa para comprar com 99 m², 3 quartos, 1 banheiro, 1 vaga em
Setor Faiçalville, Goiânia",R$ 630.000,Setor Faiçalville,Goiânia,Rua F13,99 m²,3,1,1,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-setor-faicalville-goiania-99m2-id-2845590437/?source=ranking%2Crp
"Apartamento para comprar com 63 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 660.000,Setor Bueno,Goiânia,Rua T 37,63 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-63m2-id-2843953846/?source=ranking%2Crp
"Apartamento para comprar com 88 m², 3 quartos, 3 banheiros, 1 vaga em
Village Veneza, Goiânia",R$ 680.000,Village Veneza,Goiânia,Rua VV 8,88 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-village-veneza-goiania-88m2-id-2849794833/?source=ranking%2Crp
"Lote/Terreno para comprar com 350 m² em
Residencial London Park, Goiânia",R$ 150.000,Residencial London Park,Goiânia,Rua LPK1,350 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-santos-dumont-goiania-go-350m2-id-2864653000/?source=ranking%2Crp
"Casa de condomínio para comprar com 412 m², 5 quartos, 9 banheiros, 4 vagas em
Residencial Aldeia do Vale, Goiânia",R$ 3.480.000,Residencial Aldeia do Vale,Goiânia,Rua das Guarantãs,412 m²,5,9,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-residencial-aldeia-do-vale-goiania-go-412m2-id-2849266147/?source=ranking%2Crp
"Casa de condomínio para comprar com 270 m², 4 quartos, 5 banheiros, 2 vagas em
Residencial Goiânia Golfe Clube, Goiânia",R$ 2.550.000,Residencial Goiânia Golfe Clube,Goiânia,Avenida 3,270 m²,4,5,2,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-churrasqueira-residencial-goiania-golfe-clube-goiania-go-270m2-id-2837066516/?source=ranking%2Crp
"Apartamento para comprar com 140 m², 4 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 740.000,Setor Bueno,Goiânia,Avenida T 15,140 m²,4,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-bueno-goiania-140m2-id-2810233561/?source=ranking%2Crp
"Apartamento para comprar com 117 m², 2 quartos, 4 banheiros, 2 vagas em
Park Lozandes, Goiânia",R$ 950.000,Park Lozandes,Goiânia,Avenida PL 3,117 m²,2,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-park-lozandes-goiania-117m2-id-2775066384/?source=ranking%2Crp
"Imóvel para comprar com 28 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Marista, Goiânia",R$ 425.000,Setor Marista,Goiânia,Rua T 55,28 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-mobiliado-setor-marista-goiania-28m2-id-2778150371/?source=ranking%2Crp
"Sala/Conjunto para comprar com 60 m², 1 banheiro, 1 vaga em
Aeroviário, Goiânia",R$ 632.529,Aeroviário,Goiânia,Avenida Anhanguera,60 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-acesso-24-horas-aeroviario-goiania-60m2-id-2854137121/?source=ranking%2Crp
"Apartamento para comprar com 269 m², 4 quartos, 5 banheiros, 3 vagas em
Setor Marista, Goiânia",R$ 4.620.800,Setor Marista,Goiânia,N/A,269 m²,4,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-269m2-id-2582657924/?source=ranking%2Crp
"Apartamento para comprar com 104 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 999.951,Setor Bueno,Goiânia,Rua T 37,104 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-104m2-id-2864005562/?source=ranking%2Crp
"Lote/Terreno para comprar com 2800 m² em
Condomínio Samambaia, Goiânia",R$ 450.000,Condomínio Samambaia,Goiânia,Rodovia GIN10,2800 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-esquina-condominio-samambaia-goiania-2800m2-id-2427455478/?source=ranking%2Crp
"Apartamento para comprar com 68 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Oeste, Goiânia",R$ 748.000,Setor Oeste,Goiânia,Rua 14,68 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-oeste-goiania-68m2-id-2852856656/?source=ranking%2Crp
"Lote/Terreno para comprar com 550 m² em
Jardins França, Goiânia",R$ 1.333.864,Jardins França,Goiânia,Rodovia GO-020,550 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardins-franca-goiania-550m2-id-2789679127/?source=ranking%2Crp
"Lote/Terreno para comprar com 3392 m² em
Residencial Aldeia do Vale, Goiânia",R$ 1.980.000,Residencial Aldeia do Vale,Goiânia,N/A,3392 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-aldeia-do-vale-goiania-3392m2-id-2818632230/?source=ranking%2Crp
"Apartamento para comprar com 125 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.600.000,Setor Marista,Goiânia,Rua 1124,125 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-125m2-id-2833766331/?source=ranking%2Crp
"Apartamento para comprar com 165-174 m², 4 quartos, 5 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.700.000,Setor Marista,Goiânia,Rua 146,165-174 m²,4,5-6,2-3,
"Apartamento para comprar com 104 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.350.000,Setor Marista,Goiânia,Rua 1128,104 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-104m2-id-2846504414/?source=ranking%2Crp
"Apartamento para comprar com 87 m², 3 quartos, 2 banheiros em
Jardim Goiás, Goiânia",R$ 755.000,Jardim Goiás,Goiânia,Rua 112,87 m²,3,2,N/A,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-goias-goiania-87m2-id-2807979442/?source=ranking%2Crp
"Apartamento para comprar com 118 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 600.000,Setor Bueno,Goiânia,Rua T 37,118 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-espaco-gourmet-setor-bueno-goiania-118m2-id-2826647919/?source=ranking%2Crp
"Apartamento para comprar com 128 m², 3 quartos, 3 banheiros, 3 vagas em
Setor Bela Vista, Goiânia",R$ 740.000,Setor Bela Vista,Goiânia,Rua S 5,128 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bela-vista-goiania-128m2-id-2852857650/?source=ranking%2Crp
"Apartamento para comprar com 51 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Pedro Ludovico, Goiânia",R$ 620.942,Setor Pedro Ludovico,Goiânia,Rua 1038,51 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-pedro-ludovico-goiania-51m2-id-2854096417/?source=ranking%2Crp
"Lote/Terreno para comprar com 1775 m² em
Jardim Presidente, Goiânia",R$ 2.250.000,Jardim Presidente,Goiânia,Rua Presidente Jefferson,1775 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-esgoto-jardim-presidente-goiania-1775m2-id-2817826662/?source=ranking%2Crp
"Apartamento para comprar com 135 m², 3 quartos, 3 banheiros, 2 vagas em
Serrinha, Goiânia",R$ 1.350.483,Serrinha,Goiânia,Rua Samuel Morse,135 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-serrinha-goiania-135m2-id-2852858325/?source=ranking%2Crp
"Apartamento para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga em
Vila São João, Goiânia",R$ 600.000,Vila São João,Goiânia,N/A,60 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-playground-vila-sao-joao-goiania-60m2-id-2864966978/?source=ranking%2Crp
"Casa para comprar com 410 m², 3 quartos, 10 banheiros, 4 vagas em
Setor Coimbra, Goiânia",R$ 1.500.000,Setor Coimbra,Goiânia,Rua 256,410 m²,3,10,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-setor-coimbra-goiania-410m2-id-2865544481/?source=ranking%2Crp
"Imóvel para comprar com 47 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 626.000,Setor Bueno,Goiânia,Rua T 36,47 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-studio-1-quarto-com-piscina-setor-bueno-goiania-47m2-id-2863438560/?source=ranking%2Crp
"Apartamento para comprar com 72 m², 2 quartos, 4 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 735.000,Setor Marista,Goiânia,Rua 135,72 m²,2,4,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-72m2-id-2863887082/?source=ranking%2Crp
"Apartamento para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Eldorado Expansão, Goiânia",R$ 800.000,Residencial Eldorado Expansão,Goiânia,Avenida Circular,100 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-residencial-eldorado-expansao-goiania-100m2-id-2794012419/?source=ranking%2Crp
"Apartamento para comprar com 48 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 550.000,Setor Bueno,Goiânia,Rua T 36,48 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-setor-bueno-goiania-48m2-id-2852469793/?source=ranking%2Crp
"Casa para comprar com 221 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Goiânia Golfe Clube, Goiânia",R$ 2.300.000,Residencial Goiânia Golfe Clube,Goiânia,Rua GGC21,221 m²,3,1-5,2,
"Apartamento para comprar com 172 m², 3 quartos, 4 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 2.050.000,Setor Bueno,Goiânia,Rua T 54,172 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-172m2-id-2839119822/?source=ranking%2Crp
"Apartamento para comprar com 317 m², 4 quartos, 5 banheiros, 4 vagas em
Setor Oeste, Goiânia",R$ 1.690.000,Setor Oeste,Goiânia,Rua 1,317 m²,4,5,4,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-oeste-goiania-go-317m2-id-2769118135/?source=ranking%2Crp
"Apartamento para comprar com 79 m², 3 quartos, 3 banheiros, 1 vaga em
Setor Bela Vista, Goiânia",R$ 390.000,Setor Bela Vista,Goiânia,Rua S 2,79 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-setor-bela-vista-goiania-go-79m2-id-2835882853/?source=ranking%2Crp
"Apartamento para comprar com 91 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Pedro Ludovico, Goiânia",R$ 859.000,Setor Pedro Ludovico,Goiânia,Rua 1029,91 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-pedro-ludovico-goiania-go-91m2-id-2864753674/?source=ranking%2Crp
"Lote/Terreno para comprar com 3590 m² em
Jardim Petrópolis, Goiânia",R$ 2.600.000,Jardim Petrópolis,Goiânia,N/A,3590 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-com-piscina-jardim-petropolis-goiania-3590m2-id-2864966509/?source=ranking%2Crp
"Apartamento para comprar com 86 m², 3 quartos, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 480.000,Setor Bueno,Goiânia,Rua T 65,86 m²,3,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-86m2-id-2859279692/?source=ranking%2Crp
"Flat para comprar com 50 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 509.937,Setor Bueno,Goiânia,Rua T 37,50 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-setor-bueno-goiania-50m2-id-2861006793/?source=ranking%2Crp
"Casa para comprar com 185 m², 3 quartos, 1 banheiro, 4 vagas em
Setor Faiçalville, Goiânia",R$ 1.280.000,Setor Faiçalville,Goiânia,Avenida Abaeté,185 m²,3,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-setor-faicalville-goiania-185m2-id-2858858276/?source=ranking%2Crp
"Apartamento para comprar com 125 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.150.000,Setor Marista,Goiânia,Rua Mário Bittar,125 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-marista-goiania-125m2-id-2807777933/?source=ranking%2Crp
"Apartamento para comprar com 85 m², 3 quartos, 1 banheiro, 2 vagas em
Parque Amazônia, Goiânia",R$ 850.000,Parque Amazônia,Goiânia,Avenida Antônio Fidelis,85 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-amazonia-goiania-85m2-id-2759824414/?source=ranking%2Crp
"Apartamento para comprar com 42 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 525.000,Setor Bueno,Goiânia,Rua T 36,42 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-setor-bueno-goiania-42m2-id-2857486658/?source=ranking%2Crp
"Apartamento para comprar com 129 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.390.000,Setor Marista,Goiânia,Rua 146,129 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-129m2-id-2863151674/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.390.000,Setor Bueno,Goiânia,Rua T,110 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-bueno-goiania-110m2-id-2865239773/?source=ranking%2Crp
"Apartamento para comprar com 88 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 843.800,Setor Bueno,Goiânia,Rua T 28,88 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-88m2-id-2852858623/?source=ranking%2Crp
"Apartamento para comprar com 201 m², 3 quartos, 4 banheiros, 3 vagas em
Jardim América, Goiânia",R$ 1.800.000,Jardim América,Goiânia,Rua C 234,201 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-201m2-id-2843320840/?source=ranking%2Crp
"Sobrado para comprar com 160 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Faiçalville, Goiânia",R$ 830.000,Setor Faiçalville,Goiânia,N/A,160 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-armario-embutido-setor-faicalville-goiania-160m2-id-2852078751/?source=ranking%2Crp
"Casa para comprar com 185 m², 3 quartos, 2 banheiros, 4 vagas em
Setor Três Marias, Goiânia",R$ 1.200.000,Setor Três Marias,Goiânia,N/A,185 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-setor-tres-marias-goiania-185m2-id-2673929199/?source=ranking%2Crp
"Apartamento para comprar com 177 m², 3 quartos, 4 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.590.000,Setor Bueno,Goiânia,Avenida T 3,177 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-177m2-id-2864150357/?source=ranking%2Crp
"Apartamento para comprar com 69 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 750.000,Setor Bueno,Goiânia,Rua T 37,69 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-69m2-id-2837235937/?source=ranking%2Crp
"Apartamento para comprar com 78 m², 2 quartos, 2 banheiros em
Setor Bueno, Goiânia",R$ 659.607,Setor Bueno,Goiânia,Avenida T 8,78 m²,2,2,N/A,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-bueno-goiania-78m2-id-2807980118/?source=ranking%2Crp
"Apartamento para comprar com 55 m², 2 quartos, 2 banheiros, 1 vaga em
Parque Amazônia, Goiânia",R$ 400.000,Parque Amazônia,Goiânia,Rua Manaus,55 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-parque-amazonia-goiania-55m2-id-2807976788/?source=ranking%2Crp
